id,Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area,Lost Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL,Price m2,House's Age,Area Category,Duration Sales
2767,1167635,747 Pine Rd,San Diego,63355,TX,1,3,2563,4314,1991,66,Townhouse,Z871262,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/18746566_zpid/,455.5735466,34,Top,slow
2768,1417416,6195 Elm St,Los Angeles,78697,CA,2,1,1316,7936,2015,115,Apartment,Z829794,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/48221483_zpid/,1077.06383,10,Low,slow
2769,846925,7015 Main St,Los Angeles,12354,NY,1,3,3915,2511,2004,75,Apartment,Z999461,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/55688412_zpid/,216.3282248,21,Top,slow
2770,524335,1862 Elm St,Sacramento,74852,CA,6,3,1903,8722,1954,73,Townhouse,Z992972,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/29087038_zpid/,275.5307409,71,Median,slow
2771,161115,1571 Pine Rd,San Diego,95539,CA,2,4,3778,7161,2022,113,Condo,Z220893,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/70574661_zpid/,42.64557967,3,Top,slow
2772,1029390,974 Elm St,Sacramento,68089,TX,1,3,929,4554,2006,73,Multi-Family,Z567887,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/78393977_zpid/,1108.062433,19,Low,slow
2773,621411,1732 Maple Dr,Sacramento,12493,TX,1,3,1886,7607,2011,94,Townhouse,Z830005,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/40558688_zpid/,329.4862142,14,Median,slow
2774,1174887,6278 Pine Rd,Sacramento,35806,FL,6,2,3030,9270,1971,32,Condo,Z478017,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/38207109_zpid/,387.7514851,54,Top,fast
2775,1190241,4767 Pine Rd,Fresno,99876,NY,5,1,2273,2504,1997,72,Apartment,Z803276,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/48400678_zpid/,523.6432028,28,Median,slow
2776,356873,4195 Pine Rd,Los Angeles,70880,TX,3,1,2438,1003,2022,87,Townhouse,Z301151,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/38113190_zpid/,146.3794094,3,Top,slow
2777,818587,8192 Maple Dr,San Francisco,83451,FL,1,4,1489,3854,2019,67,Single Family,Z566961,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/58668140_zpid/,549.7562122,6,Median,slow
2778,1241620,1383 Pine Rd,Los Angeles,85992,FL,6,3,2498,9715,2011,13,Townhouse,Z832402,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/40283948_zpid/,497.0456365,14,Top,fast
2779,1431093,1573 Maple Dr,Los Angeles,52078,NY,1,1,3552,7808,1950,24,Multi-Family,Z348483,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/50933283_zpid/,402.8978041,75,Top,fast
2780,1374709,9361 Maple Dr,San Francisco,62173,FL,4,3,653,4376,2015,86,Townhouse,Z861164,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/35709314_zpid/,2105.220521,10,Low,slow
2781,674018,5129 Maple Dr,San Francisco,91060,FL,6,2,1805,5575,2023,63,Multi-Family,Z659031,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/89797300_zpid/,373.4171745,2,Median,slow
2782,234244,2286 Pine Rd,Los Angeles,94702,TX,2,2,748,3418,1998,78,Multi-Family,Z855121,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/46398337_zpid/,313.1604278,27,Low,slow
2783,1212405,2802 Pine Rd,Sacramento,85944,CA,3,2,1997,2291,1977,30,Condo,Z180472,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/81652943_zpid/,607.1131698,48,Median,fast
2784,340904,5908 Oak Ave,Los Angeles,78842,TX,2,3,3663,7056,1971,102,Apartment,Z553513,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/64737828_zpid/,93.06688507,54,Top,slow
2785,1008405,2391 Maple Dr,San Diego,41350,FL,5,3,3818,6788,1961,32,Single Family,Z531178,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/30437822_zpid/,264.1186485,64,Top,fast
2786,1404881,9947 Maple Dr,Fresno,41173,TX,3,1,1610,7773,1987,48,Single Family,Z217852,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/97603729_zpid/,872.5968944,38,Median,fast
2787,685831,1481 Main St,Los Angeles,17314,CA,2,2,2354,9645,2004,113,Single Family,Z142236,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/82817855_zpid/,291.3470688,21,Top,slow
2788,622655,7919 Elm St,San Diego,30843,CA,4,4,2291,4271,1984,8,Apartment,Z788326,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/60300462_zpid/,271.7830642,41,Top,fast
2789,401040,7439 Main St,San Francisco,52827,IL,1,4,2802,1380,1993,61,Condo,Z597018,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/35141902_zpid/,143.1263383,32,Top,fast
2790,608037,5237 Elm St,San Francisco,27987,FL,1,4,2915,2728,1975,89,Condo,Z498317,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/93389961_zpid/,208.5890223,50,Top,slow
2791,1327006,941 Pine Rd,San Diego,70311,IL,2,3,2303,7264,1984,70,Townhouse,Z718403,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/14984095_zpid/,576.2075554,41,Top,slow
2792,1026807,8506 Pine Rd,San Francisco,66386,NY,5,2,2559,9214,2002,89,Condo,Z250635,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/93312754_zpid/,401.2532239,23,Top,slow
2793,934997,6493 Oak Ave,San Francisco,72524,IL,6,3,2545,5465,1982,93,Townhouse,Z714522,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/98667125_zpid/,367.3858546,43,Top,slow
2794,960338,9850 Pine Rd,Sacramento,39890,CA,6,4,3589,6202,1997,36,Apartment,Z693345,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/14895810_zpid/,267.5781555,28,Top,fast
2795,830496,4423 Maple Dr,Fresno,98607,FL,4,3,2001,9314,1977,96,Apartment,Z424769,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/60450830_zpid/,415.0404798,48,Median,slow
2796,123625,2659 Elm St,Los Angeles,42154,FL,1,2,2139,4299,1951,75,Townhouse,Z673156,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/67854837_zpid/,57.79569892,74,Median,slow
2797,1407105,5391 Elm St,San Diego,57800,IL,6,4,1833,1996,2017,101,Townhouse,Z558945,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/24857067_zpid/,767.6513912,8,Median,slow
2798,563185,4809 Main St,San Francisco,96346,NY,5,4,3659,1881,1980,52,Single Family,Z808643,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/59437120_zpid/,153.9177371,45,Top,fast
2799,654339,8695 Pine Rd,Fresno,40235,CA,3,1,1113,2754,1985,1,Single Family,Z514605,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/46202416_zpid/,587.9056604,40,Low,fast
2800,757274,1797 Oak Ave,Fresno,88709,TX,2,4,3579,1482,1956,23,Townhouse,Z259301,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/17768446_zpid/,211.5881531,69,Top,fast
2801,1151819,2245 Main St,Fresno,26810,TX,5,4,1032,2944,1985,28,Townhouse,Z450621,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/37644839_zpid/,1116.103682,40,Low,fast
2802,739866,1085 Elm St,San Diego,11839,CA,6,4,1417,6766,1955,15,Single Family,Z694999,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/96268133_zpid/,522.1354975,70,Low,fast
2803,496342,6776 Maple Dr,Fresno,66338,NY,3,1,1491,2788,2002,83,Multi-Family,Z891567,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/41960416_zpid/,332.8920188,23,Median,slow
2804,339553,6079 Maple Dr,Los Angeles,65697,CA,1,1,2788,1361,2011,52,Condo,Z390895,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/80702449_zpid/,121.7908895,14,Top,fast
2805,1358356,6474 Pine Rd,Sacramento,71127,TX,4,4,1001,7225,1955,107,Apartment,Z302843,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/96130746_zpid/,1356.999001,70,Low,slow
2806,218899,3064 Main St,Los Angeles,84106,TX,2,2,3485,6770,2011,8,Condo,Z311113,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/44917423_zpid/,62.81176471,14,Top,fast
2807,243386,3013 Pine Rd,San Francisco,96680,NY,5,3,1624,3643,1985,20,Single Family,Z158196,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/77814024_zpid/,149.8682266,40,Median,fast
2808,401177,3015 Pine Rd,Sacramento,89343,TX,6,4,2150,1450,1978,62,Single Family,Z468894,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/18613048_zpid/,186.5939535,47,Median,fast
2809,685130,1710 Maple Dr,San Francisco,86526,IL,2,4,955,6243,1977,29,Single Family,Z449957,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/68406749_zpid/,717.4136126,48,Low,fast
2810,1440863,4344 Elm St,Fresno,37227,TX,1,2,3079,8874,1955,24,Apartment,Z918153,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/85553270_zpid/,467.9645989,70,Top,fast
2811,679086,2632 Maple Dr,San Francisco,12052,CA,1,1,3172,9941,2021,14,Multi-Family,Z635254,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/78505173_zpid/,214.0876419,4,Top,fast
2812,1021565,6913 Main St,San Francisco,20864,TX,1,2,1038,9001,1999,23,Condo,Z324496,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/59094568_zpid/,984.1666667,26,Low,fast
2813,818796,4565 Main St,San Diego,53653,CA,3,1,2136,5229,1988,67,Single Family,Z518244,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/78208851_zpid/,383.3314607,37,Median,slow
2814,416436,5949 Main St,Los Angeles,37076,TX,6,4,1292,1069,1959,7,Townhouse,Z605555,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/75061636_zpid/,322.3188854,66,Low,fast
2815,1093419,1854 Elm St,Los Angeles,16323,CA,4,2,917,4029,1952,49,Townhouse,Z375423,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/49240156_zpid/,1192.387132,73,Low,fast
2816,624263,9500 Pine Rd,San Diego,51574,NY,1,1,3845,7564,2006,15,Apartment,Z778845,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/58543272_zpid/,162.3570871,19,Top,fast
2817,553467,9023 Elm St,Sacramento,23654,IL,1,3,3755,3401,1984,102,Townhouse,Z483637,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/27944300_zpid/,147.3946738,41,Top,slow
2818,1253807,3425 Pine Rd,San Francisco,64894,FL,2,1,3188,7430,1998,44,Single Family,Z333743,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/84441837_zpid/,393.2895232,27,Top,fast
2819,970091,2365 Main St,San Diego,78547,FL,3,4,1115,9921,1972,67,Condo,Z595930,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/62039323_zpid/,870.0367713,53,Low,slow
2820,730723,8489 Main St,San Diego,50413,CA,2,3,1835,2233,1970,71,Multi-Family,Z590182,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/31670379_zpid/,398.2141689,55,Median,slow
2821,985816,124 Oak Ave,Los Angeles,43488,TX,5,3,3324,2601,1968,15,Townhouse,Z151970,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/50179362_zpid/,296.5752106,57,Top,fast
2822,270319,5415 Pine Rd,Los Angeles,83167,NY,3,1,3083,6575,1999,83,Townhouse,Z946113,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/89029252_zpid/,87.680506,26,Top,slow
2823,210895,7085 Oak Ave,San Diego,85233,CA,5,2,1302,1173,1954,14,Apartment,Z601021,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/15517570_zpid/,161.9777266,71,Low,fast
2824,446490,1838 Maple Dr,San Diego,81930,NY,1,4,2056,9979,2022,98,Townhouse,Z955626,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/54460451_zpid/,217.1643969,3,Median,slow
2825,680646,5155 Maple Dr,San Diego,21470,NY,4,2,2692,9380,1999,37,Condo,Z610601,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/21782646_zpid/,252.8402675,26,Top,fast
2826,1447420,7228 Elm St,Fresno,67379,CA,5,2,2346,9430,1996,107,Multi-Family,Z905803,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/30885460_zpid/,616.973572,29,Top,slow
2827,376794,3883 Main St,San Diego,25609,FL,2,1,3903,8605,1977,113,Multi-Family,Z372650,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/49562786_zpid/,96.53958493,48,Top,slow
2828,823602,7218 Maple Dr,Los Angeles,61827,NY,2,1,1977,9297,1995,35,Single Family,Z539258,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/29674537_zpid/,416.5918058,30,Median,fast
2829,1432147,4907 Oak Ave,San Francisco,33365,CA,6,4,2980,3292,2019,105,Townhouse,Z216002,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/13784582_zpid/,480.5862416,6,Top,slow
2830,1357686,3284 Oak Ave,Los Angeles,45361,NY,2,4,3043,3616,2001,70,Single Family,Z202390,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/95218261_zpid/,446.1669405,24,Top,slow
2831,1216553,4949 Main St,San Diego,38507,FL,3,3,1378,4150,1956,9,Condo,Z513540,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/61049527_zpid/,882.8396226,69,Low,fast
2832,460323,9687 Pine Rd,San Francisco,12418,FL,6,3,1151,3606,1963,62,Apartment,Z584807,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/32883479_zpid/,399.9331017,62,Low,fast
2833,574526,4447 Pine Rd,Fresno,79620,NY,3,4,972,8792,1966,5,Apartment,Z123936,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/62356467_zpid/,591.0761317,59,Low,fast
2834,266322,7730 Oak Ave,San Diego,62921,CA,6,4,2426,6075,2002,107,Townhouse,Z498120,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/68670074_zpid/,109.7782358,23,Top,slow
2835,1456112,4117 Main St,Los Angeles,91478,NY,6,1,1225,4086,1973,10,Townhouse,Z448050,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/24818557_zpid/,1188.662857,52,Low,fast
2836,977845,9514 Maple Dr,Sacramento,18472,CA,1,1,3310,1149,1973,116,Townhouse,Z745322,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/33289497_zpid/,295.4214502,52,Top,slow
2837,602097,316 Main St,San Francisco,13622,CA,4,3,3818,7129,2006,16,Multi-Family,Z542453,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/87405903_zpid/,157.6995809,19,Top,fast
2838,798661,9475 Pine Rd,Sacramento,86627,NY,4,3,2182,7246,2003,80,Multi-Family,Z215404,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/34387178_zpid/,366.0224565,22,Median,slow
2839,1086792,586 Pine Rd,Fresno,44378,FL,1,3,2484,1315,1994,88,Multi-Family,Z246892,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/49407241_zpid/,437.5169082,31,Top,slow
2840,1061282,8874 Main St,San Diego,22847,CA,3,2,3797,7167,2016,96,Townhouse,Z562839,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/90076396_zpid/,279.505399,9,Top,slow
2841,1434978,7909 Oak Ave,Fresno,19720,CA,3,4,1880,2901,1954,27,Multi-Family,Z951249,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/95935772_zpid/,763.2861702,71,Median,fast
2842,974309,3015 Pine Rd,San Diego,79001,CA,5,3,2835,2079,1980,113,Condo,Z599514,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/49231258_zpid/,343.6716049,45,Top,slow
2843,1425236,8612 Elm St,Los Angeles,38102,IL,4,1,718,5677,1968,8,Apartment,Z643068,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/54807542_zpid/,1985.008357,57,Low,fast
2844,1411570,9917 Oak Ave,Los Angeles,87189,FL,5,4,2082,6165,1972,112,Single Family,Z736264,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/18645843_zpid/,677.987512,53,Median,slow
2845,1197615,4274 Oak Ave,San Diego,88281,NY,1,3,1647,2024,1991,91,Townhouse,Z827720,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/70754026_zpid/,727.1493625,34,Median,slow
2846,1433992,8845 Main St,Fresno,55323,CA,2,3,3023,3471,1956,47,Apartment,Z537549,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/85362978_zpid/,474.360569,69,Top,fast
2847,1068257,4340 Maple Dr,San Diego,86089,CA,2,3,2524,4086,1964,61,Multi-Family,Z459588,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/93220361_zpid/,423.2396989,61,Top,fast
2848,1273089,6651 Pine Rd,San Diego,78715,FL,4,2,2512,8836,1994,117,Apartment,Z300977,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/62892482_zpid/,506.8029459,31,Top,slow
2849,193458,8619 Oak Ave,Sacramento,45908,FL,2,3,959,1951,1999,24,Condo,Z740634,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/43666477_zpid/,201.7288843,26,Low,fast
2850,451925,1041 Main St,Fresno,15862,CA,1,4,1570,5425,1974,69,Townhouse,Z787072,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/61241295_zpid/,287.8503185,51,Median,slow
2851,338237,7455 Main St,Fresno,88057,NY,5,2,775,8537,1951,65,Townhouse,Z392415,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/34913676_zpid/,436.4348387,74,Low,slow
2852,923832,6060 Oak Ave,Sacramento,27961,IL,1,4,2924,9257,1955,85,Condo,Z257287,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/84957857_zpid/,315.9480164,70,Top,slow
2853,326717,9052 Pine Rd,San Diego,97516,NY,2,1,2931,1413,1987,104,Condo,Z220441,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/75520727_zpid/,111.4694643,38,Top,slow
2854,1350914,9957 Pine Rd,Los Angeles,35740,NY,1,3,2492,7676,1972,43,Townhouse,Z337473,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/31918491_zpid/,542.100321,53,Top,fast
2855,1461070,1699 Main St,San Diego,59765,TX,5,2,2870,6714,2014,31,Single Family,Z221844,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/32798695_zpid/,509.0836237,11,Top,fast
2856,717552,8794 Maple Dr,San Diego,16266,CA,2,4,2229,7397,1978,93,Townhouse,Z694770,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/97983163_zpid/,321.9165545,47,Median,slow
2857,1228076,4067 Elm St,San Francisco,70948,CA,5,4,1915,3261,2016,5,Condo,Z991696,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/83067478_zpid/,641.2929504,9,Median,fast
2858,995222,689 Main St,Sacramento,37474,CA,5,1,2802,3713,1959,70,Single Family,Z252631,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/56232543_zpid/,355.1827266,66,Top,slow
2859,424766,1180 Main St,San Diego,33017,CA,5,3,1842,4963,1972,106,Townhouse,Z326915,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/35431471_zpid/,230.6004343,53,Median,slow
2860,950988,5295 Main St,San Diego,84715,NY,6,1,1974,2012,1955,53,Multi-Family,Z428637,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/52843433_zpid/,481.7568389,70,Median,fast
2861,143167,2986 Maple Dr,Los Angeles,64025,TX,2,1,3109,8090,1959,50,Townhouse,Z135515,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/45297984_zpid/,46.04921197,66,Top,fast
2862,138278,8602 Main St,San Francisco,44229,IL,6,1,3455,4838,2020,19,Multi-Family,Z277901,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/23873507_zpid/,40.02257598,5,Top,fast
2863,340199,1953 Main St,Sacramento,84786,CA,2,4,3355,2997,2018,43,Multi-Family,Z119767,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/71430434_zpid/,101.4005961,7,Top,fast
2864,1402468,2538 Oak Ave,Sacramento,76941,NY,6,3,3734,4083,1978,22,Apartment,Z386059,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/96342342_zpid/,375.5940011,47,Top,fast
2865,1470553,234 Maple Dr,San Diego,46459,FL,5,2,2221,4196,1982,25,Multi-Family,Z938591,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/37005412_zpid/,662.1130122,43,Median,fast
2866,1099863,9997 Maple Dr,Fresno,77711,FL,5,1,2219,5893,2001,106,Apartment,Z261929,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/54829558_zpid/,495.6570527,24,Median,slow
2867,999110,807 Main St,Fresno,58762,CA,3,2,3588,6433,2008,64,Single Family,Z873948,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/40545295_zpid/,278.4587514,17,Top,slow
2868,322944,1890 Maple Dr,Fresno,63709,TX,3,3,2897,4271,1953,7,Multi-Family,Z660983,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/76614625_zpid/,111.4753193,72,Top,fast
2869,425156,1440 Pine Rd,San Francisco,68029,TX,2,3,2594,4987,1980,11,Townhouse,Z180835,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/46773015_zpid/,163.8997687,45,Top,fast
2870,1093748,2962 Elm St,Los Angeles,81118,NY,5,1,3700,4457,1965,8,Condo,Z109865,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/15941342_zpid/,295.6075676,60,Top,fast
2871,321468,2009 Oak Ave,San Diego,70204,IL,5,3,1731,4797,1996,24,Single Family,Z930270,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/22138918_zpid/,185.712305,29,Median,fast
2872,1470886,8371 Oak Ave,San Diego,61819,NY,1,3,2655,1827,2014,113,Multi-Family,Z540524,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/86219409_zpid/,554.0060264,11,Top,slow
2873,850616,2749 Oak Ave,Sacramento,57772,NY,6,4,2393,3233,2000,93,Condo,Z465456,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/72467393_zpid/,355.4600919,25,Top,slow
2874,1177500,417 Main St,Los Angeles,52466,FL,1,3,3431,2225,1975,26,Apartment,Z689773,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/91771660_zpid/,343.194404,50,Top,fast
2875,259450,5600 Elm St,Fresno,30783,TX,2,3,1184,8726,2000,14,Townhouse,Z726156,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/57381564_zpid/,219.1300676,25,Low,fast
2876,123916,928 Pine Rd,San Francisco,21351,TX,5,2,3567,3625,2016,1,Apartment,Z864649,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/50304316_zpid/,34.73955705,9,Top,fast
2877,655234,424 Maple Dr,Fresno,14777,FL,4,4,3012,3101,1983,110,Multi-Family,Z402288,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/25959429_zpid/,217.5411687,42,Top,slow
2878,1043450,7320 Main St,San Diego,42663,CA,1,3,2089,2049,1960,70,Apartment,Z831952,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/62925309_zpid/,499.4973672,65,Median,slow
2879,423673,7644 Elm St,San Diego,76522,FL,1,1,2855,8809,1971,54,Condo,Z508291,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/79783153_zpid/,148.3968476,54,Top,fast
2880,156591,6158 Oak Ave,Sacramento,20843,CA,6,4,2022,9339,1965,22,Apartment,Z769980,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/91094661_zpid/,77.44362018,60,Median,fast
2881,433833,7256 Main St,Los Angeles,27616,FL,2,2,2258,8248,1994,32,Single Family,Z954738,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/70824895_zpid/,192.1315323,31,Median,fast
2882,1471135,965 Pine Rd,San Diego,49096,IL,1,4,3455,6805,1982,3,Apartment,Z618947,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/49056560_zpid/,425.7988423,43,Top,fast
2883,398826,6607 Oak Ave,San Francisco,22618,TX,5,1,1635,9017,1965,7,Single Family,Z316900,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/93238948_zpid/,243.9302752,60,Median,fast
2884,741530,3350 Maple Dr,Fresno,75011,TX,5,2,1116,2424,2015,83,Single Family,Z139208,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/13266494_zpid/,664.453405,10,Low,slow
2885,589018,7355 Elm St,Fresno,95305,IL,2,1,3426,9940,1961,7,Single Family,Z365721,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/99490419_zpid/,171.9258611,64,Top,fast
2886,1325428,2407 Oak Ave,San Francisco,36464,NY,4,1,2932,4861,2021,7,Multi-Family,Z941797,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/43562701_zpid/,452.0559345,4,Top,fast
2887,1330743,4065 Maple Dr,San Diego,52128,FL,3,2,2826,2731,1975,114,Single Family,Z286999,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/21702602_zpid/,470.8927813,50,Top,slow
2888,1200171,8942 Oak Ave,Fresno,40800,IL,4,1,2705,3351,1958,8,Apartment,Z431956,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/39089725_zpid/,443.6861368,67,Top,fast
2889,580318,346 Main St,Los Angeles,44474,FL,1,4,3522,6318,1969,84,Apartment,Z885804,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/40855080_zpid/,164.7694492,56,Top,slow
2890,211740,8961 Pine Rd,Fresno,12486,TX,2,4,3367,2926,2011,52,Single Family,Z735534,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/37598047_zpid/,62.88684289,14,Top,fast
2891,330377,5401 Oak Ave,Fresno,19079,IL,3,2,2452,8527,1972,103,Condo,Z798937,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/13283092_zpid/,134.7377651,53,Top,slow
2892,942211,4293 Maple Dr,San Francisco,10863,CA,2,2,1135,8012,2014,6,Single Family,Z280967,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/72593182_zpid/,830.1418502,11,Low,fast
2893,1172234,1892 Main St,Los Angeles,89715,FL,4,2,1476,3722,1960,3,Single Family,Z787584,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/12084778_zpid/,794.196477,65,Median,fast
2894,1102666,7997 Main St,San Francisco,12985,NY,3,2,1572,5857,1979,71,Apartment,Z483119,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/72906995_zpid/,701.4414758,46,Median,slow
